order_id,order_datetime,city,customer_id,product_id,product_name,category,unit_price_list,unit_cost,quantity,discount_pct,revenue,profit,image
55413,2024-06-10 12:08:00,Bengaluru,3182,1044,Chinese Item 5,Chinese,645.15,364.69,2,0.0,1290.3,560.92,https://example.com/images/1044.jpg
55413,2024-06-10 12:08:00,Bengaluru,3182,1021,Biryani Item 6,Biryani,122.54,88.02,1,0.0,122.54,34.52,https://example.com/images/1021.jpg
53443,2024-06-10 14:05:00,Pune,1281,1011,Pizza Item 4,Pizza,300.72,158.85,2,25.0,451.08,133.38,https://example.com/images/1011.jpg
54306,2024-06-10 15:19:00,Hyderabad,2309,1005,Burgers Item 6,Burgers,111.59,82.52,2,5.02,211.98,46.94,https://example.com/images/1005.jpg
55172,2024-06-10 15:35:00,Hyderabad,3846,1013,Pizza Item 6,Pizza,215.95,125.25,2,0.0,431.9,181.4,https://example.com/images/1013.jpg
50840,2024-06-10 19:04:00,Kolkata,2329,1010,Pizza Item 3,Pizza,489.48,219.69,2,12.21,859.42,420.04,https://example.com/images/1010.jpg
50439,2024-06-11 14:06:00,Kolkata,3677,1013,Pizza Item 6,Pizza,215.95,125.25,1,10.45,193.38,68.13,https://example.com/images/1013.jpg
50439,2024-06-11 14:06:00,Kolkata,3677,1001,Burgers Item 2,Burgers,537.84,327.83,2,10.3,964.88,309.22,https://example.com/images/1001.jpg
50086,2024-06-11 15:44:00,Delhi,4141,1015,Pizza Item 8,Pizza,531.34,244.25,2,5.3,1006.36,517.86,https://example.com/images/1015.jpg
50067,2024-06-12 10:51:00,Kolkata,3121,1047,Chinese Item 8,Chinese,604.53,346.29,1,0.0,604.53,258.24,https://example.com/images/1047.jpg
53754,2024-06-12 11:23:00,Pune,1822,1034,Beverages Item 3,Beverages,140.56,104.77,1,5.09,133.41,28.64,https://example.com/images/1034.jpg
51634,2024-06-12 14:11:00,Pune,4055,1031,Desserts Item 8,Desserts,723.82,379.91,1,21.21,570.3,190.39,https://example.com/images/1031.jpg
54705,2024-06-12 15:47:00,Bengaluru,2534,1002,Burgers Item 3,Burgers,191.31,86.97,3,21.05,453.12,192.21,https://example.com/images/1002.jpg
52541,2024-06-12 15:58:00,Bengaluru,3755,1023,Biryani Item 8,Biryani,286.01,166.46,2,10.9,509.66,176.74,https://example.com/images/1023.jpg
52541,2024-06-12 15:58:00,Bengaluru,3755,1009,Pizza Item 2,Pizza,350.92,176.14,2,10.08,631.1,278.82,https://example.com/images/1009.jpg
50521,2024-06-12 17:54:00,Pune,2590,1037,Beverages Item 6,Beverages,614.42,402.54,1,5.42,581.12,178.58,https://example.com/images/1037.jpg
54290,2024-06-12 18:08:00,Pune,3130,1052,Salads Item 5,Salads,694.17,338.24,3,5.0,1978.38,963.66,https://example.com/images/1052.jpg
54290,2024-06-12 18:08:00,Pune,3130,1007,Burgers Item 8,Burgers,197.76,91.8,3,5.07,563.19,287.79,https://example.com/images/1007.jpg
50001,2024-06-12 18:20:00,Pune,4147,1054,Salads Item 7,Salads,264.99,113.14,1,15.34,224.34,111.2,https://example.com/images/1054.jpg
51592,2024-06-12 19:17:00,Bengaluru,2048,1048,Salads Item 1,Salads,481.16,264.46,1,25.0,360.87,96.41,https://example.com/images/1048.jpg
51592,2024-06-12 19:17:00,Bengaluru,2048,1020,Biryani Item 5,Biryani,193.29,110.82,2,10.54,345.84,124.2,https://example.com/images/1020.jpg
52538,2024-06-13 08:02:00,Delhi,1049,1048,Salads Item 1,Salads,481.16,264.46,1,0.0,481.16,216.7,https://example.com/images/1048.jpg
54085,2024-06-13 12:39:00,Chennai,3229,1042,Chinese Item 3,Chinese,291.46,149.76,2,,582.92,283.4,https://example.com/images/1042.jpg
54805,2024-06-13 13:51:00,Pune,3469,1034,Beverages Item 3,Beverages,140.56,104.77,1,12.59,122.86,18.09,https://example.com/images/1034.jpg
51911,2024-06-13 18:12:00,Delhi,2925,1028,Desserts Item 5,Desserts,169.15,79.26,2,16.22,283.42,124.9,https://example.com/images/1028.jpg
54029,2024-06-13 18:30:00,Mumbai,2844,1043,Chinese Item 4,Chinese,578.57,360.53,2,5.47,1093.84,372.78,https://example.com/images/1043.jpg
54029,2024-06-13 18:30:00,Mumbai,2844,1054,Salads Item 7,Salads,264.99,113.14,1,,264.99,151.85,https://example.com/images/1054.jpg
54272,2024-06-13 21:56:00,Delhi,1260,1025,Desserts Item 2,Desserts,749.92,503.42,1,10.49,671.25,167.83,https://example.com/images/1025.jpg
51041,2024-06-13 22:18:00,Chennai,1642,1024,Desserts Item 1,Desserts,539.27,250.6,1,15.96,453.2,202.6,https://example.com/images/1024.jpg
55052,2024-06-14 08:27:00,Delhi,1099,1026,Desserts Item 3,Desserts,680.92,485.63,1,21.04,537.65,52.02,https://example.com/images/1026.jpg
53410,2024-06-14 08:35:00,Chennai,3347,1031,Desserts Item 8,Desserts,723.82,379.91,1,25.0,542.87,162.96,https://example.com/images/1031.jpg
55081,2024-06-14 09:27:00,Pune,2746,1021,Biryani Item 6,Biryani,122.54,88.02,2,5.42,231.8,55.76,https://example.com/images/1021.jpg
55081,2024-06-14 09:27:00,Pune,2746,1054,Salads Item 7,Salads,264.99,113.14,3,5.34,752.52,413.1,https://example.com/images/1054.jpg
55081,2024-06-14 09:27:00,Pune,2746,1011,Pizza Item 4,Pizza,300.72,158.85,2,,601.44,283.74,https://example.com/images/1011.jpg
50846,2024-06-14 10:03:00,Kolkata,3996,1037,Beverages Item 6,Beverages,614.42,402.54,2,5.49,1161.38,356.3,https://example.com/images/1037.jpg
55476,2024-06-14 11:13:00,Delhi,1536,1014,Pizza Item 7,Pizza,534.5,222.49,1,0.0,534.5,312.01,https://example.com/images/1014.jpg
53130,2024-06-14 18:21:00,Chennai,3525,1006,Burgers Item 7,Burgers,755.67,358.43,1,0.0,755.67,397.24,https://example.com/images/1006.jpg
51326,2024-06-14 19:01:00,Pune,2151,1013,Pizza Item 6,Pizza,215.95,125.25,1,5.35,204.4,79.15,https://example.com/images/1013.jpg
50371,2024-06-14 19:09:00,Mumbai,2068,1028,Desserts Item 5,Desserts,169.15,79.26,1,0.0,169.15,89.89,https://example.com/images/1028.jpg
54785,2024-06-15 08:14:00,Pune,3749,1046,Chinese Item 7,Chinese,568.4,339.02,1,25.0,426.3,87.28,https://example.com/images/1046.jpg
54785,2024-06-15 08:14:00,Pune,3749,1035,Beverages Item 4,Beverages,651.33,305.83,3,5.42,1848.09,930.6,https://example.com/images/1035.jpg
54992,2024-06-15 11:54:00,Hyderabad,2087,1039,Beverages Item 8,Beverages,354.6,156.22,1,5.31,335.77,179.55,https://example.com/images/1039.jpg
50836,2024-06-15 11:54:00,Delhi,1088,1016,Biryani Item 1,Biryani,128.29,93.92,1,0.0,128.29,34.37,https://example.com/images/1016.jpg
50740,2024-06-15 13:05:00,Chennai,1154,1033,Beverages Item 2,Beverages,216.24,147.21,2,0.0,432.48,138.06,https://example.com/images/1033.jpg
51530,2024-06-15 14:06:00,Pune,1505,1004,Burgers Item 5,Burgers,552.71,358.06,2,5.36,1046.16,330.04,https://example.com/images/1004.jpg
55425,2024-06-15 15:39:00,Kolkata,1644,1002,Burgers Item 3,Burgers,191.31,86.97,2,0.0,382.62,208.68,https://example.com/images/1002.jpg
53696,2024-06-15 17:02:00,Kolkata,2628,1006,Burgers Item 7,Burgers,755.67,358.43,1,0.0,755.67,397.24,https://example.com/images/1006.jpg
53696,2024-06-15 17:02:00,Kolkata,2628,1012,Pizza Item 5,Pizza,365.65,246.74,3,5.16,1040.34,300.12,https://example.com/images/1012.jpg
53696,2024-06-15 17:02:00,Kolkata,2628,1033,Beverages Item 2,Beverages,216.24,147.21,2,0.0,432.48,138.06,https://example.com/images/1033.jpg
55005,2024-06-15 18:30:00,Delhi,3351,1026,Desserts Item 3,Desserts,680.92,485.63,1,5.3,644.83,159.2,https://example.com/images/1026.jpg
54726,2024-06-15 20:27:00,Chennai,2928,1008,Pizza Item 1,Pizza,302.63,176.63,1,0.0,302.63,126.0,https://example.com/images/1008.jpg
54513,2024-06-15 20:44:00,Bengaluru,2726,1011,Pizza Item 4,Pizza,300.72,158.85,2,0.0,601.44,283.74,https://example.com/images/1011.jpg
50239,2024-06-15 21:28:00,Delhi,1109,1000,Burgers Item 1,Burgers,372.11,272.66,2,0.0,744.22,198.9,https://example.com/images/1000.jpg
50239,2024-06-15 21:28:00,Delhi,1109,1020,Biryani Item 5,Biryani,193.29,110.82,1,0.0,193.29,82.47,https://example.com/images/1020.jpg
51045,2024-06-15 22:59:00,Chennai,1610,1034,Beverages Item 3,Beverages,140.56,104.77,1,0.0,140.56,35.79,https://example.com/images/1034.jpg
51045,2024-06-15 22:59:00,Chennai,1610,1015,Pizza Item 8,Pizza,531.34,244.25,1,0.0,531.34,287.09,https://example.com/images/1015.jpg
54894,2024-06-16 11:21:00,Chennai,3160,1009,Pizza Item 2,Pizza,350.92,176.14,2,10.27,629.76,277.48,https://example.com/images/1009.jpg
53832,2024-06-16 15:23:00,Bengaluru,1036,1042,Chinese Item 3,Chinese,291.46,149.76,1,0.0,291.46,141.7,https://example.com/images/1042.jpg
54013,2024-06-16 17:16:00,Kolkata,1077,1006,Burgers Item 7,Burgers,755.67,358.43,1,0.0,755.67,397.24,https://example.com/images/1006.jpg
54013,2024-06-16 17:16:00,Kolkata,1077,1049,Salads Item 2,Salads,106.24,46.51,2,15.82,178.86,85.84,https://example.com/images/1049.jpg
53761,2024-06-16 18:07:00,Bengaluru,1811,1029,Desserts Item 6,Desserts,127.61,65.57,1,16.19,106.95,41.38,https://example.com/images/1029.jpg
53761,2024-06-16 18:07:00,Bengaluru,1811,1004,Burgers Item 5,Burgers,552.71,358.06,3,0.0,1658.13,583.95,https://example.com/images/1004.jpg
52771,2024-06-17 08:00:00,Kolkata,3104,1017,Biryani Item 2,Biryani,798.67,545.44,1,0.0,798.67,253.23,https://example.com/images/1017.jpg
51186,2024-06-17 08:01:00,Chennai,3650,1052,Salads Item 5,Salads,694.17,338.24,1,0.0,694.17,355.93,https://example.com/images/1052.jpg
51729,2024-06-17 08:52:00,Mumbai,1568,1007,Burgers Item 8,Burgers,197.76,91.8,2,5.22,374.88,191.28,https://example.com/images/1007.jpg
51729,2024-06-17 08:52:00,Mumbai,1568,1030,Desserts Item 7,Desserts,398.7,197.35,2,5.16,756.26,361.56,https://example.com/images/1030.jpg
51610,2024-06-17 09:18:00,Delhi,1312,1011,Pizza Item 4,Pizza,300.72,158.85,2,0.0,601.44,283.74,https://example.com/images/1011.jpg
51610,2024-06-17 09:18:00,Delhi,1312,1007,Burgers Item 8,Burgers,197.76,91.8,3,20.24,473.19,197.79,https://example.com/images/1007.jpg
52063,2024-06-17 10:39:00,Chennai,3061,1005,Burgers Item 6,Burgers,111.59,82.52,1,0.0,111.59,29.07,https://example.com/images/1005.jpg
52225,2024-06-17 15:17:00,Chennai,1217,1021,Biryani Item 6,Biryani,122.54,88.02,2,10.44,219.5,43.46,https://example.com/images/1021.jpg
51940,2024-06-17 17:01:00,Hyderabad,4158,1021,Biryani Item 6,Biryani,122.54,88.02,1,0.0,122.54,34.52,https://example.com/images/1021.jpg
52218,2024-06-17 21:44:00,Bengaluru,2004,1013,Pizza Item 6,Pizza,215.95,125.25,3,0.0,647.85,272.1,https://example.com/images/1013.jpg
52281,2024-06-18 10:40:00,Bengaluru,2375,1024,Desserts Item 1,Desserts,539.27,250.6,2,5.22,1022.24,521.04,https://example.com/images/1024.jpg
54050,2024-06-18 11:21:00,Delhi,3828,1017,Biryani Item 2,Biryani,798.67,545.44,1,0.0,798.67,253.23,https://example.com/images/1017.jpg
54050,2024-06-18 11:21:00,Delhi,3828,1007,Burgers Item 8,Burgers,197.76,91.8,1,0.0,197.76,105.96,https://example.com/images/1007.jpg
51816,2024-06-18 11:47:00,Bengaluru,2777,1008,Pizza Item 1,Pizza,302.63,176.63,1,0.0,302.63,126.0,https://example.com/images/1008.jpg
53065,2024-06-18 12:00:00,Pune,2830,1051,Salads Item 4,Salads,292.18,168.88,1,15.15,247.91,79.03,https://example.com/images/1051.jpg
53065,2024-06-18 12:00:00,Pune,2830,1034,Beverages Item 3,Beverages,140.56,104.77,2,0.0,281.12,71.58,https://example.com/images/1034.jpg
52163,2024-06-18 18:05:00,Kolkata,1388,1035,Beverages Item 4,Beverages,651.33,305.83,2,0.0,1302.66,691.0,https://example.com/images/1035.jpg
55275,2024-06-18 21:15:00,Chennai,3095,1054,Salads Item 7,Salads,264.99,113.14,2,,529.98,303.7,https://example.com/images/1054.jpg
54961,2024-06-19 08:31:00,Kolkata,3924,1046,Chinese Item 7,Chinese,568.4,339.02,3,0.0,1705.2,688.14,https://example.com/images/1046.jpg
55190,2024-06-19 11:27:00,Chennai,3371,1008,Pizza Item 1,Pizza,302.63,176.63,1,5.22,286.83,110.2,https://example.com/images/1008.jpg
54883,2024-06-19 12:59:00,Chennai,3651,1042,Chinese Item 3,Chinese,291.46,149.76,3,,874.38,425.1,https://example.com/images/1042.jpg
51555,2024-06-19 15:25:00,Delhi,2225,1045,Chinese Item 6,Chinese,164.91,107.13,2,0.0,329.82,115.56,https://example.com/images/1045.jpg
51555,2024-06-19 15:25:00,Delhi,2225,1006,Burgers Item 7,Burgers,755.67,358.43,1,25.0,566.75,208.32,https://example.com/images/1006.jpg
50459,2024-06-19 16:43:00,Hyderabad,1038,1039,Beverages Item 8,Beverages,354.6,156.22,1,,354.6,198.38,https://example.com/images/1039.jpg
51338,2024-06-19 19:27:00,Mumbai,2023,1049,Salads Item 2,Salads,106.24,46.51,1,15.49,89.78,43.27,https://example.com/images/1049.jpg
50551,2024-06-19 21:17:00,Chennai,1252,1028,Desserts Item 5,Desserts,169.15,79.26,1,5.35,160.1,80.84,https://example.com/images/1028.jpg
54626,2024-06-19 21:22:00,Mumbai,3200,1007,Burgers Item 8,Burgers,197.76,91.8,1,0.0,197.76,105.96,https://example.com/images/1007.jpg
54491,2024-06-20 09:38:00,Hyderabad,3178,1035,Beverages Item 4,Beverages,651.33,305.83,3,0.0,1953.99,1036.5,https://example.com/images/1035.jpg
50105,2024-06-20 13:11:00,Delhi,1057,1003,Burgers Item 4,Burgers,123.78,87.04,1,0.0,123.78,36.74,https://example.com/images/1003.jpg
52238,2024-06-20 13:41:00,Kolkata,1334,1025,Desserts Item 2,Desserts,749.92,503.42,2,5.38,1419.14,412.3,https://example.com/images/1025.jpg
53233,2024-06-20 14:27:00,Mumbai,3077,1034,Beverages Item 3,Beverages,140.56,104.77,1,0.0,140.56,35.79,https://example.com/images/1034.jpg
53233,2024-06-20 14:27:00,Mumbai,3077,1054,Salads Item 7,Salads,264.99,113.14,1,16.36,221.64,108.5,https://example.com/images/1054.jpg
53630,2024-06-20 15:07:00,Hyderabad,1433,1040,Chinese Item 1,Chinese,745.14,460.61,1,0.0,745.14,284.53,https://example.com/images/1040.jpg
54214,2024-06-20 15:35:00,Chennai,4166,1006,Burgers Item 7,Burgers,755.67,358.43,3,0.0,2267.01,1191.72,https://example.com/images/1006.jpg
54214,2024-06-20 15:35:00,Chennai,4166,1010,Pizza Item 3,Pizza,489.48,219.69,3,5.07,1393.98,734.91,https://example.com/images/1010.jpg
50844,2024-06-20 19:41:00,Pune,3467,1001,Burgers Item 2,Burgers,537.84,327.83,3,0.0,1613.52,630.03,https://example.com/images/1001.jpg
50844,2024-06-20 19:41:00,Pune,3467,1048,Salads Item 1,Salads,481.16,264.46,1,5.03,456.96,192.5,https://example.com/images/1048.jpg
52097,2024-06-21 11:37:00,Pune,3380,1049,Salads Item 2,Salads,106.24,46.51,1,0.0,106.24,59.73,https://example.com/images/1049.jpg
51386,2024-06-21 11:46:00,Kolkata,1859,1041,Chinese Item 2,Chinese,289.08,122.06,1,0.0,289.08,167.02,https://example.com/images/1041.jpg
51386,2024-06-21 11:46:00,Kolkata,1859,1013,Pizza Item 6,Pizza,215.95,125.25,1,0.0,215.95,90.7,https://example.com/images/1013.jpg
52208,2024-06-21 13:53:00,Delhi,1414,1047,Chinese Item 8,Chinese,604.53,346.29,3,0.0,1813.59,774.72,https://example.com/images/1047.jpg
52265,2024-06-21 13:58:00,Pune,2646,1004,Burgers Item 5,Burgers,552.71,358.06,2,,1105.42,389.3,https://example.com/images/1004.jpg
52471,2024-06-21 13:59:00,Delhi,1980,1037,Beverages Item 6,Beverages,614.42,402.54,1,15.52,519.06,116.52,https://example.com/images/1037.jpg
54886,2024-06-21 15:26:00,Bengaluru,2179,1024,Desserts Item 1,Desserts,539.27,250.6,1,10.41,483.13,232.53,https://example.com/images/1024.jpg
54122,2024-06-21 18:11:00,Delhi,1743,1012,Pizza Item 5,Pizza,365.65,246.74,3,0.0,1096.95,356.73,https://example.com/images/1012.jpg
52505,2024-06-22 09:45:00,Bengaluru,1378,1052,Salads Item 5,Salads,694.17,338.24,3,0.0,2082.51,1067.79,https://example.com/images/1052.jpg
50786,2024-06-22 11:47:00,Delhi,2815,1048,Salads Item 1,Salads,481.16,264.46,2,15.2,816.04,287.12,https://example.com/images/1048.jpg
50461,2024-06-22 14:05:00,Kolkata,1419,1040,Chinese Item 1,Chinese,745.14,460.61,1,5.18,706.54,245.93,https://example.com/images/1040.jpg
52799,2024-06-22 17:48:00,Hyderabad,4026,1021,Biryani Item 6,Biryani,122.54,88.02,3,,367.62,103.56,https://example.com/images/1021.jpg
54409,2024-06-22 18:59:00,Delhi,3682,1033,Beverages Item 2,Beverages,216.24,147.21,3,25.0,486.54,44.91,https://example.com/images/1033.jpg
52148,2024-06-22 19:05:00,Kolkata,3636,1012,Pizza Item 5,Pizza,365.65,246.74,1,0.0,365.65,118.91,https://example.com/images/1012.jpg
52358,2024-06-22 19:37:00,Chennai,1970,1054,Salads Item 7,Salads,264.99,113.14,1,20.5,210.67,97.53,https://example.com/images/1054.jpg
52672,2024-06-22 19:52:00,Bengaluru,2090,1000,Burgers Item 1,Burgers,372.11,272.66,2,0.0,744.22,198.9,https://example.com/images/1000.jpg
52672,2024-06-22 19:52:00,Bengaluru,2090,1031,Desserts Item 8,Desserts,723.82,379.91,2,5.36,1370.04,610.22,https://example.com/images/1031.jpg
55023,2024-06-22 21:20:00,Hyderabad,3488,1005,Burgers Item 6,Burgers,111.59,82.52,2,5.44,211.04,46.0,https://example.com/images/1005.jpg
51434,2024-06-22 21:46:00,Delhi,2403,1020,Biryani Item 5,Biryani,193.29,110.82,1,0.0,193.29,82.47,https://example.com/images/1020.jpg
51434,2024-06-22 21:46:00,Delhi,2403,1038,Beverages Item 7,Beverages,702.49,299.2,1,21.33,552.65,253.45,https://example.com/images/1038.jpg
54444,2024-06-22 21:49:00,Chennai,3277,1019,Biryani Item 4,Biryani,505.21,279.91,2,10.04,908.98,349.16,https://example.com/images/1019.jpg
54366,2024-06-23 08:59:00,Delhi,3892,1055,Salads Item 8,Salads,307.09,140.16,1,0.0,307.09,166.93,https://example.com/images/1055.jpg
50715,2024-06-23 09:32:00,Kolkata,2150,1018,Biryani Item 3,Biryani,334.15,145.08,1,5.09,317.14,172.06,https://example.com/images/1018.jpg
54910,2024-06-23 14:19:00,Mumbai,1732,1022,Biryani Item 7,Biryani,264.99,167.44,3,0.0,794.97,292.65,https://example.com/images/1022.jpg
50737,2024-06-23 15:50:00,Kolkata,1662,1029,Desserts Item 6,Desserts,127.61,65.57,2,0.0,255.22,124.08,https://example.com/images/1029.jpg
50737,2024-06-23 15:50:00,Kolkata,1662,1035,Beverages Item 4,Beverages,651.33,305.83,2,0.0,1302.66,691.0,https://example.com/images/1035.jpg
51377,2024-06-23 17:02:00,Hyderabad,3098,1004,Burgers Item 5,Burgers,552.71,358.06,1,20.85,437.47,79.41,https://example.com/images/1004.jpg
50018,2024-06-23 17:14:00,Mumbai,1290,1024,Desserts Item 1,Desserts,539.27,250.6,2,0.0,1078.54,577.34,https://example.com/images/1024.jpg
50018,2024-06-23 17:14:00,Mumbai,1290,1010,Pizza Item 3,Pizza,489.48,219.69,1,0.0,489.48,269.79,https://example.com/images/1010.jpg
54286,2024-06-23 18:39:00,Chennai,1548,1029,Desserts Item 6,Desserts,127.61,65.57,3,5.23,362.82,166.11,https://example.com/images/1029.jpg
53439,2024-06-23 20:23:00,Kolkata,1879,1035,Beverages Item 4,Beverages,651.33,305.83,2,0.0,1302.66,691.0,https://example.com/images/1035.jpg
53439,2024-06-23 20:23:00,Kolkata,1879,1036,Beverages Item 5,Beverages,104.18,71.41,1,10.53,93.21,21.8,https://example.com/images/1036.jpg
55198,2024-06-23 21:38:00,Hyderabad,2316,1046,Chinese Item 7,Chinese,568.4,339.02,1,16.12,476.77,137.75,https://example.com/images/1046.jpg
54494,2024-06-24 08:01:00,Delhi,3217,1025,Desserts Item 2,Desserts,749.92,503.42,2,5.11,1423.2,416.36,https://example.com/images/1025.jpg
54494,2024-06-24 08:01:00,Delhi,3217,1012,Pizza Item 5,Pizza,365.65,246.74,1,10.68,326.6,79.86,https://example.com/images/1012.jpg
51823,2024-06-24 08:38:00,Chennai,2355,1000,Burgers Item 1,Burgers,372.11,272.66,1,,372.11,99.45,https://example.com/images/1000.jpg
53718,2024-06-24 09:08:00,Pune,2103,1024,Desserts Item 1,Desserts,539.27,250.6,1,0.0,539.27,288.67,https://example.com/images/1024.jpg
54689,2024-06-24 13:40:00,Bengaluru,1332,1001,Burgers Item 2,Burgers,537.84,327.83,2,0.0,1075.68,420.02,https://example.com/images/1001.jpg
54364,2024-06-24 13:44:00,Delhi,1264,1008,Pizza Item 1,Pizza,302.63,176.63,2,0.0,605.26,252.0,https://example.com/images/1008.jpg
50863,2024-06-24 14:32:00,Kolkata,1407,1004,Burgers Item 5,Burgers,552.71,358.06,3,5.24,1571.25,497.07,https://example.com/images/1004.jpg
53126,2024-06-24 18:48:00,Pune,1269,1051,Salads Item 4,Salads,292.18,168.88,2,,584.36,246.6,https://example.com/images/1051.jpg
53650,2024-06-24 18:55:00,Chennai,2351,1047,Chinese Item 8,Chinese,604.53,346.29,1,0.0,604.53,258.24,https://example.com/images/1047.jpg
53319,2024-06-24 19:37:00,Chennai,4152,1035,Beverages Item 4,Beverages,651.33,305.83,2,0.0,1302.66,691.0,https://example.com/images/1035.jpg
53319,2024-06-24 19:37:00,Chennai,4152,1054,Salads Item 7,Salads,264.99,113.14,1,0.0,264.99,151.85,https://example.com/images/1054.jpg
54618,2024-06-25 08:46:00,Bengaluru,3352,1011,Pizza Item 4,Pizza,300.72,158.85,1,15.74,253.39,94.54,https://example.com/images/1011.jpg
54618,2024-06-25 08:46:00,Bengaluru,3352,1049,Salads Item 2,Salads,106.24,46.51,1,16.28,88.94,42.43,https://example.com/images/1049.jpg
52493,2024-06-25 09:54:00,Mumbai,2673,1009,Pizza Item 2,Pizza,350.92,176.14,3,10.44,942.84,414.42,https://example.com/images/1009.jpg
51896,2024-06-25 12:31:00,Delhi,1197,1047,Chinese Item 8,Chinese,604.53,346.29,1,0.0,604.53,258.24,https://example.com/images/1047.jpg
51896,2024-06-25 12:31:00,Delhi,1197,1019,Biryani Item 4,Biryani,505.21,279.91,1,10.84,450.45,170.54,https://example.com/images/1019.jpg
55348,2024-06-25 15:28:00,Mumbai,2093,1049,Salads Item 2,Salads,106.24,46.51,1,10.2,95.4,48.89,https://example.com/images/1049.jpg
52410,2024-06-25 19:54:00,Kolkata,1193,1020,Biryani Item 5,Biryani,193.29,110.82,3,0.0,579.87,247.41,https://example.com/images/1020.jpg
52410,2024-06-25 19:54:00,Kolkata,1193,1014,Pizza Item 7,Pizza,534.5,222.49,2,15.13,907.26,462.28,https://example.com/images/1014.jpg
51066,2024-06-25 21:33:00,Kolkata,2375,1045,Chinese Item 6,Chinese,164.91,107.13,3,0.0,494.73,173.34,https://example.com/images/1045.jpg
52797,2024-06-25 21:52:00,Chennai,1995,1037,Beverages Item 6,Beverages,614.42,402.54,1,0.0,614.42,211.88,https://example.com/images/1037.jpg
53047,2024-06-26 08:51:00,Mumbai,3985,1037,Beverages Item 6,Beverages,614.42,402.54,2,0.0,1228.84,423.76,https://example.com/images/1037.jpg
50177,2024-06-26 13:49:00,Bengaluru,3441,1013,Pizza Item 6,Pizza,215.95,125.25,1,,215.95,90.7,https://example.com/images/1013.jpg
53024,2024-06-26 16:20:00,Delhi,2482,1053,Salads Item 6,Salads,428.41,284.65,1,20.06,342.47,57.82,https://example.com/images/1053.jpg
53024,2024-06-26 16:20:00,Delhi,2482,1051,Salads Item 4,Salads,292.18,168.88,1,5.49,276.14,107.26,https://example.com/images/1051.jpg
51429,2024-06-26 16:37:00,Kolkata,1054,1021,Biryani Item 6,Biryani,122.54,88.02,1,25.0,91.91,3.89,https://example.com/images/1021.jpg
51429,2024-06-26 16:37:00,Kolkata,1054,1051,Salads Item 4,Salads,292.18,168.88,1,0.0,292.18,123.3,https://example.com/images/1051.jpg
54002,2024-06-26 21:20:00,Pune,2924,1051,Salads Item 4,Salads,292.18,168.88,1,21.46,229.48,60.6,https://example.com/images/1051.jpg
51295,2024-06-26 22:25:00,Delhi,3215,1012,Pizza Item 5,Pizza,365.65,246.74,2,5.22,693.12,199.64,https://example.com/images/1012.jpg
51295,2024-06-26 22:25:00,Delhi,3215,1036,Beverages Item 5,Beverages,104.18,71.41,2,,208.36,65.54,https://example.com/images/1036.jpg
53313,2024-06-27 08:08:00,Mumbai,1550,1020,Biryani Item 5,Biryani,193.29,110.82,2,0.0,386.58,164.94,https://example.com/images/1020.jpg
54526,2024-06-27 09:20:00,Hyderabad,1891,1032,Beverages Item 1,Beverages,295.07,174.07,2,5.3,558.86,210.72,https://example.com/images/1032.jpg
54526,2024-06-27 09:20:00,Hyderabad,1891,1008,Pizza Item 1,Pizza,302.63,176.63,3,,907.89,378.0,https://example.com/images/1008.jpg
54250,2024-06-27 09:24:00,Kolkata,3570,1028,Desserts Item 5,Desserts,169.15,79.26,2,0.0,338.3,179.78,https://example.com/images/1028.jpg
54440,2024-06-27 09:38:00,Pune,2767,1043,Chinese Item 4,Chinese,578.57,360.53,2,0.0,1157.14,436.08,https://example.com/images/1043.jpg
54440,2024-06-27 09:38:00,Pune,2767,1039,Beverages Item 8,Beverages,354.6,156.22,1,21.58,278.08,121.86,https://example.com/images/1039.jpg
50855,2024-06-27 11:43:00,Delhi,1638,1021,Biryani Item 6,Biryani,122.54,88.02,1,5.43,115.89,27.87,https://example.com/images/1021.jpg
55297,2024-06-27 12:41:00,Pune,1090,1020,Biryani Item 5,Biryani,193.29,110.82,1,0.0,193.29,82.47,https://example.com/images/1020.jpg
55297,2024-06-27 12:41:00,Pune,1090,1048,Salads Item 1,Salads,481.16,264.46,3,12.11,1268.67,475.29,https://example.com/images/1048.jpg
51328,2024-06-27 15:23:00,Mumbai,2149,1049,Salads Item 2,Salads,106.24,46.51,1,5.0,100.93,54.42,https://example.com/images/1049.jpg
51328,2024-06-27 15:23:00,Mumbai,2149,1050,Salads Item 3,Salads,110.53,68.83,1,10.7,98.7,29.87,https://example.com/images/1050.jpg
53655,2024-06-27 17:23:00,Pune,3305,1012,Pizza Item 5,Pizza,365.65,246.74,2,0.0,731.3,237.82,https://example.com/images/1012.jpg
52748,2024-06-27 18:23:00,Chennai,3964,1011,Pizza Item 4,Pizza,300.72,158.85,1,5.05,285.53,126.68,https://example.com/images/1011.jpg
53181,2024-06-27 19:25:00,Bengaluru,1344,1044,Chinese Item 5,Chinese,645.15,364.69,2,5.4,1220.62,491.24,https://example.com/images/1044.jpg
50633,2024-06-28 09:29:00,Hyderabad,3347,1045,Chinese Item 6,Chinese,164.91,107.13,1,20.24,131.53,24.4,https://example.com/images/1045.jpg
50633,2024-06-28 09:29:00,Hyderabad,3347,1005,Burgers Item 6,Burgers,111.59,82.52,3,0.0,334.77,87.21,https://example.com/images/1005.jpg
